ProductType,CircuitStatus,Billing_Start_Date,Currency,NRC,MRC,Bandwidth,city,state,country
Netcare,ACTIVE,2023-04-19,USD,0.0,78.0,0,Shanghai,Shanghai,China
VPN,ACTIVE,2023-04-19,USD,500.0,4710.0,50,Changzhou,Jiangsu,China
Cloud Exchange,ACTIVE,2023-04-19,USD,1500.0,16900.0,1300,nan,nan,
GIS2.0,ACTIVE,2023-04-19,HKD,0.0,36825.0,0,Hong Kong,Hong Kong,China
Netcare,ACTIVE,2023-04-19,USD,0.0,65.0,0,Changzhou,Jiangsu,China
CPE,ACTIVE,2023-04-19,USD,0.0,115.0,0,Changzhou,Jiangsu,China
Local Internet Access,ACTIVE,2023-04-19,CNY,0.0,33.785714285714285,100,Liuzhou,Guangxi,China
Cloud Exchange,ACTIVE,2023-04-19,USD,1500.0,10995.0,700,nan,nan,
Netcare,ACTIVE,2023-04-20,USD,0.0,65.0,0,Shenzhen,Guangdong,China
IEPL,ACTIVE,2023-04-20,USD,200.0,520.0,100,CHN,SZ Border(Shenzhen),China
GIS2.0,ACTIVE,2023-04-20,USD,0.0,8000.0,0,SINGAPORE,SINGAPORE,Singapore
GIS,ACTIVE,2023-04-20,CNY,471.42857142857144,100.0,20,Chongqing,Chongqing,China
Standard Cross Connect,ACTIVE,2023-04-20,USD,0.0,470.0,0,Los Angeles,California,United States
SD-WAN,ACTIVE,2023-04-20,CNY,0.0,288.0,0,nan,nan,
SD-WAN,ACTIVE,2023-04-20,CNY,0.0,218.06571428571428,0,nan,nan,
IEPL,ACTIVE,2023-04-20,USD,0.0,2965.0,20,Hong Kong,Bogota,China
Local Internet Access,ACTIVE,2023-04-20,USD,0.0,4465.0,200,Shenzhen,Guangdong,China
SD-WAN,ACTIVE,2023-04-20,CNY,0.0,178.28571428571428,0,nan,nan,
IDC,ACTIVE,2023-04-20,USD,600.0,1050.0,0,Los Angeles,California,United States
GIS,ACTIVE,2023-04-20,CNY,471.42857142857144,100.0,20,Chongqing,Chongqing,China
SD-WAN,ACTIVE,2023-04-20,CNY,0.0,282.62857142857143,0,nan,nan,
Local Internet Access,ACTIVE,2023-04-20,CNY,0.0,74.28571428571429,10,Beijing,Beijing,China
GIS,ACTIVE,2023-04-20,USD,3950.0,1960.0,200,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-04-20,USD,600.0,1050.0,0,Los Angeles,California,United States
IDC,ACTIVE,2023-04-20,USD,600.0,1050.0,0,Los Angeles,California,United States
SD-WAN,ACTIVE,2023-04-20,CNY,134.77142857142857,458.2214285714286,0,nan,nan,
Cloud Exchange,ACTIVE,2023-04-20,USD,0.0,712.8,0,nan,nan,
VPN,ACTIVE,2023-04-20,USD,0.0,4509.0,100,Bangalore,India,Hong Kong
Local Internet Access,ACTIVE,2023-04-21,CNY,0.0,33.785714285714285,100,Henan,Henan,China
Local Internet Access,ACTIVE,2023-04-21,CNY,0.0,33.785714285714285,100,Qinhuangdao,Hebei,China
Local Internet Access,ACTIVE,2023-04-21,CNY,0.0,33.785714285714285,100,Huzhou,Zhejiang,China
Local Internet Access,ACTIVE,2023-04-21,CNY,0.0,33.785714285714285,100,Nanjing,Jiangsu,China
Local Internet Access,ACTIVE,2023-04-21,CNY,0.0,33.785714285714285,100,Huzhou,Zhejiang,China
VPN,ACTIVE,2023-04-21,USD,0.0,1200.0,10,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2023-04-21,CNY,0.0,33.785714285714285,100,Datong,Shanxi,China
Local Internet Access,ACTIVE,2023-04-21,CNY,428.57142857142856,1085.7142857142858,100,Xian,Shaanxi,China
SD-WAN,ACTIVE,2023-04-21,USD,0.0,97.0,0,UK Other,UK Other,United Kingdom
Local Internet Access,ACTIVE,2023-04-21,CNY,0.0,33.785714285714285,100,Anqing,Anhui,China
SD-WAN,ACTIVE,2023-04-22,CNY,0.0,198.57142857142858,0,nan,nan,
Local Internet Access,ACTIVE,2023-04-22,CNY,0.0,33.785714285714285,100,Dandong,Liaoning,China
Local Internet Access,ACTIVE,2023-04-22,CNY,0.0,33.785714285714285,100,Dongguan,Guangdong,China
Local Internet Access,ACTIVE,2023-04-23,CNY,0.0,33.785714285714285,100,Yuncheng,Shanxi,China
SD-WAN,ACTIVE,2023-04-23,CNY,0.0,342.85714285714283,0,nan,nan,
Local Internet Access,ACTIVE,2023-04-23,CNY,0.0,33.785714285714285,100,Daqing,Heilongjiang,China
Local Internet Access,ACTIVE,2023-04-23,CNY,0.0,33.785714285714285,100,Laibin,Guangxi,China
Local Internet Access,ACTIVE,2023-04-23,CNY,0.0,33.785714285714285,100,Dongguan,Guangdong,China
VPN,ACTIVE,2023-04-24,USD,1250.0,1158.0,20,Changzhou,Jiangsu,China
Netcare,ACTIVE,2023-04-24,CNY,0.0,86.28571428571429,0,Shanghai,Shanghai,China
SD-WAN,ACTIVE,2023-04-24,CNY,0.0,320.0,0,nan,nan,
SD-WAN,ACTIVE,2023-04-24,CNY,0.0,8809.524285714286,0,nan,nan,
SD-WAN,ACTIVE,2023-04-24,CNY,0.0,240.0,0,nan,nan,
Local Internet Access,ACTIVE,2023-04-24,CNY,0.0,862.1428571428571,200,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2023-04-25,CNY,0.0,33.785714285714285,100,Shenzhen,Guangdong,China
GIS,ACTIVE,2023-04-25,CNY,428.57142857142856,957.1428571428571,100,Xian,Shaanxi,China
SD-WAN,ACTIVE,2023-04-25,CNY,0.0,148.57142857142858,0,nan,nan,
Local Internet Access,ACTIVE,2023-04-25,CNY,0.0,33.785714285714285,100,Tieling,Liaoning,China
GIS,ACTIVE,2023-04-25,BRL,500.0,2500.0,600,Sao Paulo,Sao Paulo,Brazil
Local Internet Access,ACTIVE,2023-04-25,CNY,0.0,33.785714285714285,100,Yichun,Jiangxi,China
SD-WAN,ACTIVE,2023-04-25,CNY,0.0,192.0,0,nan,nan,
Local Internet Access,ACTIVE,2023-04-25,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
Managed/Maintenance Service,ACTIVE,2023-04-26,CNY,0.0,21.428571428571427,0,Shanghai,Shanghai,China
CPE(EI),ACTIVE,2023-04-26,USD,0.0,115.0,0,Zhongshan,Guangdong,China
Netcare,ACTIVE,2023-04-26,USD,0.0,65.0,0,Zhongshan,Guangdong,China
Managed/Maintenance Service,ACTIVE,2023-04-26,CNY,0.0,21.428571428571427,0,Shanghai,Shanghai,China
GIS,ACTIVE,2023-04-26,USD,0.0,695.0,100,Sealy,Texas,United States
VPN,ACTIVE,2023-04-26,HKD,0.0,5100.0,50,Hong Kong,Hong Kong,China
SD-WAN,ACTIVE,2023-04-26,CNY,714.2857142857143,733.4285714285714,0,nan,nan,
VPN,ACTIVE,2023-04-26,USD,500.0,1050.0,10,Zhongshan,Guangdong,China
Local Internet Access,ACTIVE,2023-04-26,CNY,2500.0,3714.285714285714,200,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2023-04-26,CNY,2500.0,3714.285714285714,200,Shanghai,Shanghai,China
SD-WAN,ACTIVE,2023-04-26,CNY,714.2857142857143,733.4285714285714,0,nan,nan,
IEPL,ACTIVE,2023-04-26,USD,850.0,300.0,2,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2023-04-27,CNY,714.2857142857143,700.0,30,Nanchang,Jiangxi,China
Local Internet Access,ACTIVE,2023-04-27,CNY,0.0,33.785714285714285,100,Qingdao,Shandong,China
Local Internet Access,ACTIVE,2023-04-27,CNY,214.28571428571428,1754.2857142857142,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2023-04-27,CNY,0.0,33.785714285714285,100,Xuzhou,Jiangsu,China
Managed/Maintenance Service,ACTIVE,2023-04-27,CNY,0.0,21.428571428571427,0,Nanchang,Jiangxi,China
Local Internet Access,ACTIVE,2023-04-27,USD,3500.0,21000.0,500,Shanghai,Shanghai,China
SD-WAN,ACTIVE,2023-04-27,CNY,285.7142857142857,162.14285714285714,0,nan,nan,
Local Internet Access,ACTIVE,2023-04-28,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
VPN,ACTIVE,2023-04-28,USD,500.0,1050.0,10,Qingdao,Shandong,China
CPE,ACTIVE,2023-04-28,HKD,0.0,980.0,0,Hong Kong,Hong Kong,China
IEPL,ACTIVE,2023-04-28,HKD,20000.0,8500.0,10,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2023-04-28,CNY,0.0,33.785714285714285,100,Xian,Shaanxi,China
Local Internet Access,ACTIVE,2023-04-28,CNY,0.0,33.785714285714285,100,Suzhou,Jiangsu,China
GIS2.0,ACTIVE,2023-04-28,USD,0.0,12000.0,0,Los Angeles,California,United States
Netcare,ACTIVE,2023-04-28,USD,0.0,65.0,0,Qingdao,Shandong,China
Local Internet Access,ACTIVE,2023-04-28,USD,550.0,500.0,50,Shanghai,Shanghai,China
IEPL,ACTIVE,2023-04-28,BRL,500.0,4800.0,0,Mogi Guaçu,Brazil,Campinas
Local Internet Access,ACTIVE,2023-04-28,CNY,0.0,342.85714285714283,10,Shijiazhuang,Hebei,China
Local Internet Access,ACTIVE,2023-04-28,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Managed/Maintenance Service,ACTIVE,2023-04-28,CNY,357.14285714285717,31.428571428571427,0,Shijiazhuang,Hebei,China
Local Internet Access,ACTIVE,2023-04-28,CNY,0.0,33.785714285714285,100,Chongqing,Chongqing,China
GIS2.0,ACTIVE,2023-04-28,USD,0.0,12000.0,0,Los Angeles,California,United States
IEPL,ACTIVE,2023-04-28,BRL,500.0,300.0,0,Barueri,Brazil,Barueri
Local Internet Access,ACTIVE,2023-04-28,CNY,0.0,33.785714285714285,100,Leshan,Sichuan,China
IEPL,ACTIVE,2023-04-28,USD,0.0,8500.0,10,Longyan,Fujian,China
Local Internet Access,ACTIVE,2023-04-28,CNY,0.0,33.785714285714285,100,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2023-04-28,CNY,0.0,33.785714285714285,100,Qingdao,Shandong,China
GWL,ACTIVE,2023-04-28,USD,0.0,16000.0,0,Chikura Westhill CLS,Japan,San Jose Faster POP
Local Internet Access,ACTIVE,2023-04-28,CNY,0.0,33.785714285714285,100,Jinhua,Zhejiang,China
VPN,ACTIVE,2023-04-28,CNY,77.85714285714286,789.6271428571429,8,Shanghai,Shanghai,China
IEPL,ACTIVE,2023-04-28,USD,500.0,395.0,2,Tokyo,Japan,Kanagewa
Netcare,ACTIVE,2023-04-28,USD,0.0,65.0,0,Shanghai,Shanghai,China
CPE(EI),ACTIVE,2023-04-28,USD,0.0,120.0,0,Shanghai,Shanghai,China
CPE(EI),ACTIVE,2023-04-28,USD,0.0,115.0,0,Qingdao,Shandong,China
IDC,ACTIVE,2023-04-29,HKD,0.0,8500.0,0,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-04-29,HKD,0.0,8500.0,0,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-04-29,HKD,0.0,8500.0,0,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-04-29,HKD,0.0,8500.0,0,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-04-29,HKD,0.0,8500.0,0,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2023-04-29,CNY,0.0,33.785714285714285,100,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2023-04-29,CNY,0.0,33.785714285714285,100,Shenzhen,Guangdong,China
IDC,ACTIVE,2023-04-29,HKD,0.0,8500.0,0,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2023-04-29,CNY,0.0,33.785714285714285,100,Dongguan,Guangdong,China
Local Internet Access,ACTIVE,2023-04-29,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
IDC,ACTIVE,2023-04-29,HKD,0.0,8500.0,0,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2023-04-29,CNY,0.0,33.785714285714285,100,Cangzhou,Hebei,China
Local Internet Access,ACTIVE,2023-04-29,CNY,0.0,33.785714285714285,100,Nanchang,Jiangxi,China
IDC,ACTIVE,2023-04-29,HKD,0.0,8500.0,0,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-04-29,HKD,0.0,8500.0,0,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-04-29,HKD,0.0,8500.0,0,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2023-04-29,CNY,0.0,33.785714285714285,100,Nanchang,Jiangxi,China
Local Internet Access,ACTIVE,2023-04-30,CNY,0.0,33.785714285714285,100,Lishui,Zhejiang,China
Local Internet Access,ACTIVE,2023-04-30,CNY,0.0,33.785714285714285,100,Chongqing,Chongqing,China
Standard Cross Connect,ACTIVE,2023-04-30,USD,0.0,400.0,0,Hong Kong,Hong Kong,China
Standard Cross Connect,ACTIVE,2023-04-30,USD,0.0,400.0,0,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2023-04-30,CNY,0.0,33.785714285714285,100,Hangzhou,Zhejiang,China
Local Internet Access,ACTIVE,2023-04-30,CNY,0.0,33.785714285714285,100,Jining,Shandong,China
Local Internet Access,ACTIVE,2023-04-30,CNY,0.0,33.785714285714285,100,Handan,Hebei,China
Local Internet Access,ACTIVE,2023-04-30,CNY,0.0,33.785714285714285,100,Xiamen,Fujian,China
Local Internet Access,ACTIVE,2023-04-30,CNY,0.0,33.785714285714285,100,Hangzhou,Zhejiang,China
GIS2.0,ACTIVE,2023-05-01,USD,0.0,12000.0,0,Los Angeles,California,United States
Local Internet Access,ACTIVE,2023-05-01,CNY,357.14285714285717,685.7142857142857,10,Qingdao,Shandong,China
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,357.14285714285717,0,nan,nan,
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,542.0485714285714,0,nan,nan,
IDC,ACTIVE,2023-05-01,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2023-05-01,CNY,0.0,33.785714285714285,100,Wuxi,Jiangsu,China
GIS2.0,ACTIVE,2023-05-01,USD,0.0,12000.0,0,San Jose,California,United States
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,252.0,0,nan,nan,
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,805.7957142857142,0,nan,nan,
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,2343.9357142857143,0,nan,nan,
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,149.42857142857142,0,nan,nan,
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,149.42857142857142,0,nan,nan,
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,642.8571428571429,0,nan,nan,
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,149.42857142857142,0,nan,nan,
GIS2.0,ACTIVE,2023-05-01,USD,0.0,7500.0,0,London,London,United Kingdom
Local Internet Access,ACTIVE,2023-05-01,CNY,0.0,1780.0,500,Shanghai,Shanghai,China
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,265.0,0,nan,nan,
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,2142.8571428571427,0,nan,nan,
Managed/Maintenance Service,ACTIVE,2023-05-01,HKD,0.0,7400.0,0,Hong Kong,Hong Kong,China
GIS2.0,ACTIVE,2023-05-01,USD,0.0,12000.0,0,Los Angeles,California,United States
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,200.0,0,nan,nan,
GIS2.0,ACTIVE,2023-05-01,USD,0.0,7500.0,0,London,London,United Kingdom
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,1635.0,0,nan,nan,
GIS,ACTIVE,2023-05-01,USD,0.0,8250.0,100,Macau,,China
Local Internet Access,ACTIVE,2023-05-01,CNY,0.0,33.785714285714285,100,Tangshan,Hebei,China
IDC,ACTIVE,2023-05-01,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
GIS2.0,ACTIVE,2023-05-01,USD,0.0,1010.0,0,Washington,District of Columbia,United States
IDC,ACTIVE,2023-05-01,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-05-01,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
GIS2.0,ACTIVE,2023-05-01,USD,0.0,7500.0,0,Ashburn,Virginia,United States
IDC,ACTIVE,2023-05-01,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
GIS,ACTIVE,2023-05-01,CNY,0.0,142.85714285714286,10,Hong Kong,Hong Kong,China
GIS2.0,ACTIVE,2023-05-01,USD,0.0,7500.0,0,Ashburn,Virginia,United States
IDC,ACTIVE,2023-05-01,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,137.14285714285714,0,nan,nan,
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,192.0,0,nan,nan,
IDC,ACTIVE,2023-05-01,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-05-01,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,149.42857142857142,0,nan,nan,
Security integration and value-added services,ACTIVE,2023-05-01,HKD,725824.95,,0,nan,nan,
GIS,ACTIVE,2023-05-01,USD,0.0,8250.0,100,Macau,,China
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,1128.2142857142858,0,nan,nan,
Local Internet Access,ACTIVE,2023-05-01,CNY,228.57142857142858,107.14285714285714,50,Qingdao,Shandong,China
GIS2.0,ACTIVE,2023-05-01,USD,0.0,12000.0,0,San Jose,California,United States
SD-WAN,ACTIVE,2023-05-01,HKD,0.0,6010.0,0,nan,nan,
SD-WAN,ACTIVE,2023-05-01,CNY,0.0,137.14285714285714,0,nan,nan,
IDC,ACTIVE,2023-05-01,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2023-05-01,CNY,0.0,1780.0,500,Shanghai,Shanghai,China
GIS2.0,ACTIVE,2023-05-01,USD,90.1,1060.0,0,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2023-05-01,CNY,0.0,33.785714285714285,100,Shenzhen,Guangdong,China
GIS2.0,ACTIVE,2023-05-02,USD,1500.0,3880.0,0,SINGAPORE,SINGAPORE,Singapore
GIS,ACTIVE,2023-05-02,USD,534.0,4047.0,1000,Washington,District of Columbia,United States
Local Internet Access,ACTIVE,2023-05-02,CNY,0.0,33.785714285714285,100,Kunming,Yunnan,China
Local Internet Access,ACTIVE,2023-05-02,CNY,0.0,33.785714285714285,100,Kunming,Yunnan,China
Local Internet Access,ACTIVE,2023-05-02,CNY,0.0,33.785714285714285,100,Chengdu,Sichuan,China
Local Internet Access,ACTIVE,2023-05-02,CNY,0.0,33.785714285714285,100,Zhenjiang,Jiangsu,China
Local Internet Access,ACTIVE,2023-05-02,CNY,0.0,33.785714285714285,100,Chongqing,Chongqing,China
Managed/Maintenance Service,ACTIVE,2023-05-02,USD,0.0,97.0,0,Wimille,Wimille,France
CPE,ACTIVE,2023-05-03,HKD,0.0,740.0,0,Hong Kong,Hong Kong,China
GWL,ACTIVE,2023-05-03,USD,2000.0,3580.0,0,SINGAPORE,Singapore,Tokyo
SD-WAN,ACTIVE,2023-05-05,CNY,0.0,212.0,0,nan,nan,
SD-WAN,ACTIVE,2023-05-05,CNY,0.0,714.2857142857143,0,nan,nan,
Netcare,ACTIVE,2023-05-05,USD,0.0,150.0,0,Ulm,Ulm,Germany
Cloud Exchange,ACTIVE,2023-05-05,USD,0.0,1069.0,0,nan,nan,
GIS,ACTIVE,2023-05-05,CNY,71.42857142857143,639.0,40,Dongguan,Guangdong,China
Netcare,ACTIVE,2023-05-05,CNY,0.0,38.542857142857144,0,Dongguan,Guangdong,China
SD-WAN,ACTIVE,2023-05-05,CNY,0.0,1676.6642857142856,0,nan,nan,
SD-WAN,ACTIVE,2023-05-05,CNY,0.0,1083.7385714285715,0,nan,nan,
Cloud Exchange,ACTIVE,2023-05-05,USD,0.0,1069.0,0,nan,nan,
SD-WAN,ACTIVE,2023-05-05,CNY,0.0,714.2857142857143,0,nan,nan,
Local Internet Access,ACTIVE,2023-05-06,CNY,285.7142857142857,848.5714285714286,50,Beijing,Beijing,China
CPE(EI),ACTIVE,2023-05-07,CNY,357.14285714285717,71.14285714285714,0,Shanghai,Shanghai,China
VPN,ACTIVE,2023-05-07,CNY,0.0,4026.714285714286,100,Shanghai,Shanghai,China
Netcare,ACTIVE,2023-05-07,CNY,0.0,86.28571428571429,0,Shanghai,Shanghai,China
SD-WAN,ACTIVE,2023-05-07,CNY,0.0,212.0,0,nan,nan,
SD-WAN,ACTIVE,2023-05-08,CNY,0.0,288.0,0,nan,nan,
IDC,ACTIVE,2023-05-08,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-05-08,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-05-08,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
Netcare,ACTIVE,2023-05-08,USD,0.0,65.0,0,Rustenburg,Rustenburg,South Africa
S.C. L&OM.,ACTIVE,2023-05-08,,,,0,nan,nan,
IDC,ACTIVE,2023-05-08,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
VPN,ACTIVE,2023-05-08,USD,3000.0,1200.0,10,Guangzhou,Guangdong,China
IDC,ACTIVE,2023-05-08,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-05-08,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-05-08,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
GIS,ACTIVE,2023-05-08,USD,0.0,450.0,100,Rustenburg,Rustenburg,South Africa
Local Internet Access,ACTIVE,2023-05-08,CNY,0.0,33.785714285714285,100,Jincheng,Shanxi,China
IDC,ACTIVE,2023-05-08,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-05-08,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-05-08,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
Netcare,ACTIVE,2023-05-08,USD,0.0,65.0,0,Guangzhou,Guangdong,China
IDC,ACTIVE,2023-05-08,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2023-05-08,CNY,0.0,33.785714285714285,100,Shenyang,Liaoning,China
IDC,ACTIVE,2023-05-08,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
IDC,ACTIVE,2023-05-08,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
VPN,ACTIVE,2023-05-08,CNY,77.85714285714286,525.0,15,Shanghai,Shanghai,China
IDC,ACTIVE,2023-05-08,USD,0.0,1060.0,0,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2023-05-09,CNY,550.0,1114.2857142857142,250,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2023-05-09,CNY,0.0,33.785714285714285,100,Henan,Henan,China
Local Internet Access,ACTIVE,2023-05-09,CNY,0.0,33.785714285714285,100,Xian,Shaanxi,China
Local Internet Access,ACTIVE,2023-05-10,CNY,0.0,33.785714285714285,100,Bozhou,Xinjiang,China
Local Internet Access,ACTIVE,2023-05-10,CNY,0.0,33.785714285714285,100,Chengdu,Sichuan,China
IEPL,ACTIVE,2023-05-10,CNY,714.2857142857143,6428.571428571428,1000,Guangzhou,Guangdong,China
IEPL,ACTIVE,2023-05-10,HKD,0.0,6150.0,20,Beijing,Beijing,China
Local Internet Access,ACTIVE,2023-05-10,USD,500.0,6000.0,0,Suzhou,Jiangsu,China
IEPL,ACTIVE,2023-05-10,HKD,0.0,4700.0,1000,Hong Kong,Hong Kong,China
CPE,ACTIVE,2023-05-10,HKD,0.0,650.0,0,Beijing,Beijing,China
Local Internet Access,ACTIVE,2023-05-10,CNY,0.0,33.785714285714285,100,Dongguan,Guangdong,China
Local Internet Access,ACTIVE,2023-05-10,CNY,0.0,33.785714285714285,100,Guangzhou,Guangdong,China
GIS2.0,ACTIVE,2023-05-10,USD,0.0,8500.0,0,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2023-05-10,USD,500.0,6000.0,0,Suzhou,Jiangsu,China
VPN,ACTIVE,2023-05-10,CNY,428.57142857142856,130.71428571428572,2,Tianjin,Tianjin,China
SD-WAN,ACTIVE,2023-05-10,CNY,0.0,365.7142857142857,0,nan,nan,
IEPL,ACTIVE,2023-05-10,CNY,0.0,7142.857142857143,20,Shanghai,Moscow,China
CPE,ACTIVE,2023-05-10,HKD,0.0,1180.0,0,Hong Kong,Hong Kong,China
SD-WAN,ACTIVE,2023-05-10,CNY,0.0,271.42857142857144,0,nan,nan,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
GIS2.0,ACTIVE,2023-05-11,USD,0.0,865.0,0,Washington,District of Columbia,United States
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
IP Sec VPN,ACTIVE,2023-05-11,USD,500.0,2950.0,200,Arlington,Texas,United States
GIS,ACTIVE,2023-05-11,CNY,471.42857142857144,754.2857142857143,20,Shanghai,Shanghai,China
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
SD-WAN,ACTIVE,2023-05-11,CNY,0.0,3155.687142857143,0,nan,nan,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Local Internet Access,ACTIVE,2023-05-11,USD,0.0,2500.0,300,Jiangmen,Guangdong,China
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Local Internet Access,ACTIVE,2023-05-11,USD,550.0,2300.0,100,Suzhou,Jiangsu,China
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
Call Center Solution(GPBX),ACTIVE,2023-05-11,USD,0.0,12.5,0,,,
